,COMPANY_ID,predicted_refund_risk,recommended_collateral_pct
71792,642e0b3dbb39830036aafd87,0.5967535,0.5
71794,642e1ad487a73e25c478e5ef,0.08610025,0.1
71795,642e1c9acee9a82a44a0fa9b,0.20535831,0.1
71796,642e1cc29c2d85041fcfd25f,0.26780096,0.1
71797,642e244c15a59128d7f848d3,0.22677504,0.1
71798,642e28bb2062bc035ada73d2,0.1718222,0.1
71801,642e2f500f27e036b14f9aea,0.16448134,0.1
71802,642e329626d90b2602a07e3e,0.9686072,0.5
71803,642e3578aeb1b733872ee795,0.3348178,0.1
71804,642e466d1057c7002ea058cc,0.4960379,0.2
71806,642e8f4a2802280036201b26,0.516322,0.2
71807,642e926c3fbe51746fbd7cdc,0.86029154,0.5
71808,642ea0ae8538ca002a0cc3a1,0.3976049,0.1
71810,642eb9b26001dc0036861762,0.37730485,0.1
71812,642ec3619eb5b703bcf77fb3,0.5626352,0.5
71814,642ec57162073c003621e8e1,0.7810079,0.5
71815,642ec64cacdb41002ff7dd8e,0.509295,0.2
71817,642ed0bc8538ca09a20cd518,0.9551062,0.5
71818,642ed2b120da8807c80ce828,0.942137,0.5
71819,642ed4d1e93d7b002ea16db7,0.17608924,0.1
71823,642ee4f11036d0002edc7fe4,0.20866789,0.1
71824,642ee81137c40a04519d149c,0.20619163,0.1
71825,642eea518b63ca0031d75311,0.1291481,0.1
71826,642eeaaa09de99061231efe9,0.7739783,0.5
71827,642eeb24f3faef06392335e9,0.09857105,0.1
71828,642ef1d0102966002cfa315b,0.40261167,0.1
71831,642ef5d00ff43a0b31c5e482,0.14858252,0.1
71833,642efbda66dfa90dd1bcfca3,0.17548034,0.1
71835,642f0027ef9ce2055fba920b,0.97002834,0.5
71836,642f02c2c2eb3700358638e9,0.11829467,0.1
71838,642f08231abdcf0b8ed9de8c,0.7076309,0.45
71839,642f0a92111cf30b8687b7d0,0.52193815,0.2
71843,642f0f8edea3d1087293de9f,0.6061215,0.5
71844,642f10cd2b597213bfc9275c,0.24406609,0.1
71845,642f1535f14c2614b504fb2b,0.17443334,0.1
71846,642f179b2a62c60eed4e262d,0.40714082,0.15000000000000002
71850,642f1df28ae0610a99534dfb,0.24295318,0.1
71852,642f2628d51ed4168910fe9b,0.19483958,0.1
71855,642f2e55f9796f002e96d4fa,0.7652331,0.5
71856,642f3190684ce518d9ca83df,0.08380535,0.1
71857,642f3315bc573213da5cb89c,0.62172544,0.30000000000000004
71858,642f33c28ae0611229533d93,0.22007233,0.1
71859,642f3461107bb510a658b935,0.07690085,0.1
71860,642f34dc5622ae11a7a128d3,0.60757333,0.30000000000000004
71861,642f37d2aa50c8002e2d700e,0.20115192,0.1
71862,642f4175bafd5d175b2de1c9,0.29755762,0.1
71863,642f49eb62cb80205ed3be0f,0.5358294,0.25
71864,642f4f0c1aae80159bb91415,0.15845971,0.1
71869,642f637d5ca3971a64621e5f,0.45044184,0.15000000000000002
71870,642f6597db7215002e00728a,0.45247433,0.15000000000000002
71871,642f6dde33e16c002f2f1ecb,0.5835965,0.30000000000000004
71872,642f716ea837480037240493,0.25752574,0.1
71874,642f7cf124acf3064bfe02ef,0.06661713,0.1
71876,642f82d5362d1a05e0e1bf61,0.07780114,0.1
71878,642f87362fb1780bbae3c40c,0.4431928,0.15000000000000002
71879,642f87e757492d211a6506bb,0.9943857,0.5
71880,642f880557489c20fdc5b918,0.16772096,0.1
71881,642f8cfc11a7740d7b2332e9,0.13457161,0.1
71882,642f9eebd87367002d52f542,0.37924096,0.1
71883,642fa79c867cf6347791f687,0.45569795,0.15000000000000002
71884,642fa81320da883c120ce250,0.11459379,0.1
71885,642fb5d2c242b83e54858824,0.72754234,0.45
71886,642fba4b3fbe513d14bd7b95,0.06635979,0.1
71888,642fe0e140ec69003894855d,0.12818049,0.1
71889,643002be6daee30788eb80c3,0.23711398,0.1
71890,64300f09b1fe55003712697f,0.21532318,0.1
71892,6430141dc5aadf002f5624a7,0.32855937,0.1
71893,64301e7d307bec002e1a58ab,0.30352953,0.1
71894,64301f022a67a5002d481b01,0.27074578,0.1
71897,64302cd44b003c002c9b3b0d,0.06467241,0.1
71899,643038e4a4626d03bcf15d0c,0.3455507,0.1
71900,64303c8eb1fe550b431265ba,0.79427785,0.5
71901,64303d8c98f71208ac7e9db2,0.84447885,0.5
71906,64304e4c320fa305b144b65f,0.12147758,0.1
71907,64304f9f247bca05fda15d4b,0.48012513,0.2
71909,643061cf307bec0ff41a4895,0.9173802,0.5
71910,64306322167b910e0da9843f,0.43335408,0.15000000000000002
71911,643066eb5226a911be6d36a9,0.4299061,0.15000000000000002
71913,64306e236daee320cfeb82ea,0.42233467,0.15000000000000002
71914,6430706e8749230033731a5e,0.123206206,0.1
71916,6430773fc62fb1002f979168,0.27999827,0.1
71920,643087db2281d3158c42797c,0.33326387,0.1
71921,64308974f6ebaa0036b5078e,0.32607073,0.1
71924,64308d12d8e54217e77aad49,0.1601156,0.1
71925,6430918db1fe551c991277b8,0.14308777,0.1
71926,6430967b3381ce199865b7a7,0.21543677,0.1
71927,6430a6d0862c3917f8e2cb2a,0.31420872,0.1
71929,6430aca4d459482005e2a370,0.17675674,0.1
71930,6430b3b6e0fb6722f0e0e9f8,0.4593421,0.5
71933,6430c58b59b6d5032f20242e,0.6470123,0.5
71934,6430cb2e024bbb038ce59c39,0.0917081,0.1
71935,6430cf295c41950032e34eb3,0.07112976,0.1
71936,6430d0fc9fe456220fd917f4,0.68592864,0.5
71937,6430d35da8773500356ee67c,0.60742337,0.5
71942,6431600d0c46b90038f4b11b,0.57261616,0.25
71945,64317becf9f46a0a628b423d,0.59907144,0.30000000000000004
71947,643183d09c998300377a0884,0.08215411,0.1
71948,64318b7d616fc20fa27cd8ab,0.93448037,0.5
71949,64318fc2c25ecc05c347b559,0.31421438,0.1
71951,64319e4f8a0c6903b7aac9e8,0.63509953,0.5
71952,64319e99983854099b3a1644,0.06964623,0.1
71955,6431b2b5a2a106137298b8dd,0.11622403,0.1
71956,6431b7a96886d31202e01aca,0.39991084,0.1
71957,6431be4dbcf515194b3e1ee8,0.15149732,0.1
71958,6431be5b355ae812f94ef73d,0.91519684,0.5
71965,6431dabea2a1061add98bd7d,0.1430754,0.1
71966,6431db134b05a01884896985,0.8451688,0.5
71967,6431e26aafb688002fb913ab,0.07593179,0.1
71968,6431fab8949a31190b010634,0.45000577,0.15000000000000002
71970,6431fb7da2a10622c498becd,0.04239924,0.1
71972,643213dcf57d1b44ecdeb8b6,0.37261498,0.1
71973,643216aa4283912deae864be,0.085136175,0.1
71975,64321b30329c16054cb9d21d,0.6961472,0.4
71976,6432321c07a0a130e85f643a,0.08683813,0.1
71977,643247d28126080038d558a2,0.7068585,0.5
71980,6432cdfea8b2de00373e1708,0.538717,0.25
71981,6432d8e0ebce480b3039ce8b,0.09570397,0.1
71987,6432f1b85cec730037521503,0.661173,0.5
71989,6432f7bac236c1039f386ce9,0.25095654,0.1
71991,6432ff5644b3fd02e9b969d1,0.21303785,0.1
71992,64330ac8d6a308002e274959,0.2357858,0.1
71993,64330d13e63616059777fb93,0.6141681,0.30000000000000004
71994,6433108405ea8d05cfee3622,0.87497723,0.5
71996,643328f5b669470cd5218bf6,0.16284154,0.1
72000,64335234c0878f05ff805afb,0.6108188,0.30000000000000004
72002,643357365158fb00356c5718,0.09478889,0.1
72003,64335ff3a03d6100379de41a,0.078162424,0.1
72005,64336df0918155002ee80c88,0.0794174,0.1
72008,64337d82be99a517981217e4,0.30487218,0.1
72013,6434059462f176002ea352c3,0.4388431,0.15000000000000002
72016,643408e0c5e56f00358ccb88,0.41881272,0.5
72017,64340f7b4472c0021524ec53,0.52983445,0.25
72018,64341614c78382002e91227c,0.43244934,0.45
72020,64341868c7838200369118d3,0.56899714,0.25
72022,6434231f569f97003558a31b,0.4936984,0.2
72023,643427191584e803858a46ba,0.52012646,0.2
72024,643428077cb7ad036d6c725c,0.078616954,0.1
72026,64342f514cf28a003702a74d,0.23115899,0.1
72028,643433cfe1aafb0943a7c593,0.8846268,0.5
72029,6434366b0c436003a2340d74,0.060529687,0.1
72030,643436a69bda03002e9d5d17,0.13597086,0.1
72031,643436f89e86cc002de73baf,0.6620755,0.35000000000000003
72033,64343dc8e1aafb0deea7b8fe,0.11845337,0.1
72035,643442e9b2523405d4aab59c,0.97540504,0.5
72036,643443de55d382032ff0e832,0.6487303,0.5
72037,643444d762bcdd0036ac115a,0.6870944,0.5
72038,643448050abf2305a352d177,0.21783704,0.1
72039,64344cbfcf0e3407c0ddedc5,0.1883846,0.1
72042,643454e50f9e5507a3366c09,0.3328501,0.1
72044,643457ee68dbe6158f639d39,0.36034667,0.1
72047,64345b8aecf557002db50c2f,0.091131054,0.1
72050,643463da6d5fdb0eb0b0b640,0.07370964,0.1
72052,64346ad84dc2170dfd4d2115,0.3471805,0.1
72055,64346e05ab2891003544c33f,0.21488146,0.1
72056,64346e7f4cf28a102e02abed,0.13514698,0.1
72058,643473c09fa463002ffe4b35,0.7049084,0.5
72059,6434757ba1be5a02f2e915ac,0.10454862,0.1
72061,643477400f89a2002fe3fd2c,0.15543216,0.1
72062,6434781f3cf48614ff8748ff,0.3130259,0.1
72063,643479560c436013a1340d12,0.45121285,0.15000000000000002
72064,64347a2b7d7bda18c6c7a2b5,0.0512181,0.1
72065,64347b766884240806dd64e0,0.28022107,0.1
72066,64347da8a065ce07e1c48ba0,0.070295654,0.1
72067,64347f81267cd916691bbfbf,0.9387504,0.5
72069,643486b56efe4b1f149a1911,0.4756917,0.5
72070,6434872bfa432915eda45a14,0.10906279,0.1
72071,64348c840073ba1f8978ebbd,0.45364082,0.5
72074,6434976d9d40a0216abea0cf,0.27687776,0.1
72075,643498ef45cd751e6abe2a70,0.3584592,0.1
72076,64349e26648dbb002d92a9e0,0.103492945,0.1
72077,6434a4202cf9da2009acd0b2,0.18916772,0.1
72078,6434a779c2a5b71e6c251209,0.12981082,0.1
72079,6434ace37854360daa7c08fd,0.75972027,0.5
72082,6434b8ac00e0d126448e336d,0.07472801,0.1
72083,6434b93198b38329fcc20c1a,0.108255014,0.1
72084,6434c16fce5af723caed112b,0.17734161,0.1
72085,6434c1ac9225c303415852f7,0.15041164,0.1
72087,6434cf54f19b410347465fe1,0.170142,0.1
72088,6434d1ae6d5fdb278fb0b4bb,0.83038664,0.5
72089,6434d86147b0b2002f76dbaf,0.16273448,0.1
72091,643513d2cd7a450035d0b8c1,0.18472883,0.1
72092,64353ae62df374002ecaf183,0.35455894,0.1
72093,64353ba7f990570036b15ba1,0.27022603,0.1
72094,64354ab23df738003754c652,0.08180621,0.1
72095,6435537f25f1b70035200903,0.17046979,0.1
72097,64355a21d133f800359602a4,0.33126625,0.1
72099,64357abb04fb2f002e4ea13b,0.04526519,0.1
72100,64358047d3619a074a29686f,0.55680144,0.5
72101,6435807f5f549b0449058e12,0.06472754,0.1
72103,643583635bb8650038207295,0.10636081,0.1
72105,6435859cb08ea903a248d2d3,0.052277993,0.1
72107,64358a90e33ff802ad9e4d38,0.5550218,0.25
72108,64358b38dfe78c05f752a1c2,0.54164636,0.25
72109,64358b3b6f282f002d46e054,0.36687082,0.1
72110,643590c3801410002e6adf51,0.21833807,0.1
72111,64359322ffba4d108ec4181f,0.49268982,0.2
72112,64359360277710033e3dbd5e,0.6217558,0.5
72113,643594e5ffba4d108ec426ec,0.09770582,0.1
72114,64359722d133f80bef9609c6,0.076254375,0.1
72115,643597c05e6e000035196749,0.30461928,0.1
72117,64359b8e12eb220394291775,0.63059527,0.5
72119,6435a326e6494b002fc8f5c6,0.76871616,0.5
72120,6435a3299e1d3f10b972d6d5,0.8470273,0.5
72123,6435aab8deeaf00e017b8f87,0.44300228,0.15000000000000002
72124,6435aac42e16dd002f679d4b,0.106932126,0.1
72125,6435abfd7af8c2039635a4d5,0.16728857,0.1
72126,6435ae2991845c100290a19b,0.1510353,0.1
72128,6435b178198577002ef6fc61,0.21542965,0.1
72131,6435b4f0514e7d1042ce9baf,0.41691872,0.5
72132,6435b8b200642f0ca6361c65,0.60683274,0.30000000000000004
72135,6435cba6f0b1e70037c30461,0.16724978,0.1
72136,6435d1d7cda79010e56cab9f,0.33840162,0.1
72137,6435d3f4331cf406343cb2c7,0.6450238,0.5
72138,6435d7e9dae9881b5cda571a,0.47927827,0.5
72139,6435d9c5c3a28014a25ee7b2,0.1791168,0.1
72140,6435db4d01e21c071e47eadb,0.29322383,0.1
72141,6435e2ab00642f1893361b51,0.4167135,0.15000000000000002
72142,6435e3f9c3a28017b65eec0f,0.67589384,0.4
72143,6435e66173cf4800345ea439,0.07770122,0.1
72145,6435f19477a23420afef0d38,0.6224248,0.5
72146,6435f1cd4f80d8161b1a7bca,0.11962285,0.1
72150,6436066b73cf4805555ea88f,0.29672167,0.1
72153,643611a1191d421f8447a2da,0.08075995,0.1
72154,64361616a81f101ad0c15bf8,0.1832162,0.1
72156,64361e87e334481551337c4e,0.44175056,0.15000000000000002
72158,6436204d0c191f0b4f0c1c9b,0.15063289,0.1
72159,643628500711c334e826e65d,0.12638772,0.1
72161,643633cd100108348425d9f8,0.35766143,0.1
72162,64363888008ace003700472a,0.07580408,0.1
72166,643696f73100800a59c9651d,0.36403587,0.1
72167,64369e254f2e24003780c7df,0.5924673,0.5
72168,6436a32b0ed0c900379577d0,0.14740586,0.1
72169,6436a78bee1983002f760874,0.74539346,0.5
72170,6436ac2663cb9403bc92509f,0.24067716,0.1
72172,6436aec3588e12002e506f71,0.7804257,0.5
72173,6436afaab12d16002f65ed05,0.27497146,0.1
72174,6436b48dac3ea40037c061eb,0.16095777,0.1
72176,6436d2802ee1f0081fc95e23,0.25494036,0.1
72177,6436d31e3915840337c585fe,0.10606322,0.1
72179,6436d6eb37f3d80d646e1504,0.11381093,0.1
72180,6436d8f0a7d5aa0037d8aede,0.27209085,0.1
72184,6436e691e3bc36045872768c,0.97327507,0.5
72185,6436e7bcca2bad0a6c4e00bd,0.91464937,0.5
72186,6436ed39c3363e0cf60a78ac,0.69643265,0.5
72187,6436ed3b5985b708dd7a8286,0.068550386,0.1
72188,6436f1b2ed24cd0390c45e91,0.86633897,0.5
72189,6436f4655c10bf002f109903,0.516997,0.2
72190,64370197c37fe40037139791,0.30144814,0.1
72191,6437020f781ba215f5afa7cf,0.5452308,0.25
72192,6437059db8a5f40851a51fe6,0.57024723,0.25
72195,643709d6b9ec8a05b764150d,0.14427078,0.1
72198,64371100e7336c0238f414b7,0.8723656,0.5
72201,6437154328a5680638d2de02,0.059031516,0.1
72202,643717bc5848aa0e5e599b6d,0.1518472,0.1
72203,643718e4ed24cd0d4fc45854,0.03978951,0.1
72204,6437196c7ca9d606470ac795,0.38805175,0.1
72205,643719705985b715ad7a8332,0.1255997,0.1
72207,643721757e7ac914ac23c86f,0.25867245,0.1
72208,64372341d73bce0ad518ad2f,0.40669003,0.1
72209,643723fed73bce0ccb189ffa,0.5521871,0.25
72211,64372b468b9fdc020068283c,0.14785005,0.1
72212,64372baa2ee1f020d0c94592,0.3233658,0.1
72213,64372df42ee1f020d0c95428,0.7782633,0.5
72216,643732986b345b20752be1d0,0.46427366,0.15000000000000002
72217,643734f4e455f716e5d4414a,0.90322137,0.5
72218,64373e12e04d1603cb4fa3f5,0.64175767,0.35000000000000003
72219,64373eb47bf4343163a6fe3b,0.13702439,0.1
72222,64374c76d117700030b9e28a,0.25173196,0.1
72223,64374f79c010b600367dd5a4,0.24359293,0.1
72224,6437508418e067002f112808,0.09374468,0.1
72226,643765a458a7900037609b9d,0.15443346,0.1
72230,643778a38e6909210387497f,0.38248295,0.1
72237,6437e0d6017937002fad0a68,0.385626,0.1
72240,6437ff7b10af2f002f7fe873,0.110546105,0.1
72241,6437ffbe160fd6002e22b1f0,0.21030498,0.1
72242,6438017e9a5b9900345d20ff,0.22133623,0.1
72244,64380a93b2ec04002f048fff,0.20307663,0.1
72245,6438107e66ce8f0407ad00a6,0.26339903,0.1
72251,64382fe3c9647605a802e4e8,0.80595833,0.5
72253,64383158d962cc0037b7e181,0.08455795,0.1
72254,6438350c08d95a00389816d1,0.13925321,0.1
72256,64383e61a8677a0a6d385f5e,0.08011165,0.1
72259,64384f17e7f83a146b047638,0.48384482,0.2
72260,64384f8d62ae750586ad568e,0.16799061,0.1
72262,643853c70b2e0d05937010aa,0.17749569,0.1
72264,64385760481e2c0904a89a4e,0.21954782,0.1
72265,64385a1673550c0037c9667d,0.41870847,0.15000000000000002
72266,64385a186163870cac3d0df6,0.078394905,0.1
72267,64385d09ba09cc0aa9e038e4,0.52130294,0.5
72268,643866e94bc59e003725f508,0.20390376,0.1
72269,64386c91aa3fc2002fc08add,0.13943894,0.1
72270,64387362f9c3ca0eda9bbb9e,0.39636093,0.1
72271,643879bc5af433002f887b9d,0.32278502,0.1
72272,643883b18c79431fe8cc87cf,0.1513378,0.1
72273,6438916c13c88a0af65d50c8,0.40158302,0.5
72274,643892418c79432264cc745c,0.15084194,0.1
72277,64389d226a86e21a849077c1,0.23731267,0.1
72278,6438a1036dd8a70b4ebcf9ac,0.35499734,0.1
72279,6438a4a96900ec0b66e3d73e,0.70011353,0.5
72280,6438a5a86aa9950037d667cf,0.5387642,0.25
72281,6438ae0526f69a140921ff2c,0.45169833,0.15000000000000002
72285,6438c32510b3e12900aa2d30,0.70628154,0.45
72286,6438c8e56fe658002f422afd,0.49384475,0.2
72289,64390d7470ba4b002f8f544c,0.43550262,0.15000000000000002
72290,64391034c3c40d002f8319e6,0.6800198,0.4
72291,6439139002d4ed0037a7c178,0.23079114,0.1
72292,643924399299be002e97aaa0,0.25983995,0.1
72293,6439319dfd2b77002f5bcc82,0.10791123,0.1
72294,64393889fd2b77002f5be738,0.20368305,0.1
72295,643940239ac5500035ec51d4,0.4349733,0.15000000000000002
72297,64396ea7f9b0c30037c7cdd5,0.085443676,0.1
72298,64396ecd3602ec07aace0bac,0.39298436,0.1
72299,6439728e848b90002fb0fce7,0.38113663,0.1
72300,6439770d90348f002f14d814,0.9931965,0.5
72302,64397efcf11a9c03204f2b32,0.106597126,0.1
72305,643983ba67ce750b62af0113,0.101357564,0.1
72306,6439860e4f5f4e094265ddb8,0.1046019,0.1
72308,643995e96ff73e0ce2c7a772,0.97494066,0.5
72313,6439b40cea160c003778fec3,0.26929426,0.1
72314,6439b4d6b3e5a60fff87011d,0.22570406,0.1
72315,6439b8f16fe56b1d9ec9044c,0.93169826,0.5
72316,6439b99f87b6e00037bbbb21,0.5280786,0.25
72319,6439cbe9452b9e0c697e0999,0.34864897,0.1
72320,6439d3446b2eaa15b138b48b,0.17145784,0.1
72321,6439d41e31809c1d302ffc58,0.08689182,0.1
72324,6439db6067ce751f67af0c69,0.084042445,0.1
72325,6439df9962ceb8241d788e35,0.2706249,0.1
72327,6439e93deef3431a87b63d33,0.42817724,0.15000000000000002
72330,643a03e776f43303c4740a70,0.26884854,0.1
72331,643a09152d67b2196e15af8e,0.27885005,0.1
72332,643a09e4337beb2b88fa22a7,0.96240985,0.5
72334,643a21f78b0b1827b266a59e,0.10781555,0.1
72335,643a266a44f7ad0bd6ccf346,0.21350172,0.1
72337,643a60f313e436002f590ad6,0.07597158,0.1
72339,643a80fc96fe9a002f7a2ad5,0.070236154,0.1
72342,643aa59bdd174f01a7267aa0,0.1134886,0.1
72344,643ac05efa3be80037954da9,0.06451724,0.1
72345,643ad420714bff11150fc0cb,0.082652465,0.1
72346,643ad765d6c03c00379c5baa,0.96990955,0.5
72347,643ae105d6d69a002f1fabc1,0.065154016,0.1
72352,643af16e5017ac0037956fd9,0.30879477,0.1
72360,643b16db7ac6db0606ea370b,0.27013004,0.1
72361,643b251963b72f098be7bfc2,0.75595605,0.5
72362,643b2bbc9c7cdd1b0e285937,0.23884138,0.1
72363,643b2bc9a6d4a4002f73a501,0.071057536,0.1
72364,643b358bae23e5002f22d690,0.1434899,0.1
72365,643b3f89797426002f62a43c,0.4525539,0.15000000000000002
72366,643b3ffffefc9e0037a38972,0.24181052,0.1
72367,643b4ddf809e18003706d266,0.42046884,0.5
72370,643b64827b87de2bd500fd2c,0.42484993,0.15000000000000002
72373,643bce8d2c4aa70403280a74,0.4007244,0.1
72374,643be1ad409871002fe191a4,0.6129556,0.5
72375,643be3f6e4a910002fefe663,0.12334318,0.1
72379,643c0715792b7f002f222a7b,0.72205615,0.5
72380,643c08f32b6aa2071d053348,0.73095363,0.5
72383,643c37f3ffaab013af0fd396,0.076245196,0.1
72384,643c42a3876b80002ffb9b3a,0.45215806,0.5
72386,643c4862fdedc40a63685a49,0.30326065,0.1
72389,643c4db83782d51519cd311c,0.13688971,0.1
72390,643c535355ca5803dd744380,0.78254354,0.5
72391,643c560582b7410e064fa442,0.29104617,0.1
72394,643c5f9052ad610622b12bb1,0.40085724,0.1
72397,643c64297b45e200372e5919,0.18845661,0.1
72401,643c7b90e575c1094bc25a4f,0.0703296,0.1
72405,643c96862b6aa22871053918,0.26289943,0.1
72406,643c97511ff4f30a8e9234a9,0.2900409,0.1
72408,643c9dcfc31d3200388111d3,0.13968006,0.1
72409,643c9e4ad944d50037e047bf,0.33500332,0.1
72410,643ca222754cd701b63b7b3e,0.36344618,0.1
72413,643ca8461ff4f30cea923caa,0.050274342,0.1
72415,643cacc0a5cd332c4c22eea3,0.24760851,0.1
72416,643cb51965dbde30a6c05662,0.43402097,0.15000000000000002
72417,643cb5344c60250352e3e8ca,0.08662375,0.1
72420,643cca294c74e703d2f0d671,0.16087519,0.1
72423,643d0f550f5b5d002f975e5b,0.26232168,0.1
72424,643d2607ff9adb003783d0d5,0.49285626,0.2
72427,643d34d5ef040a037a68e854,0.1492476,0.1
72429,643d41faddb8ff03b7bc390d,0.1754182,0.1
72434,643d51e8fa03ce002f4b3105,0.09816914,0.1
72435,643d57eb6db3a0036c98c488,0.19250612,0.1
72437,643d59c7a92f94002f4da445,0.14000909,0.1
72438,643d5a714c49ae0037eb68e6,0.15252924,0.1
72439,643d5d3760ff0803d4a312a9,0.9887052,0.5
72440,643d5e47cf0465002fb88326,0.14552389,0.1
72441,643d6a084a6d4800302e17ca,0.16829905,0.1
72443,643d6f5d0b77ee02e2910be0,0.14231057,0.1
72444,643d72c8385be50806a39a34,0.6344029,0.5
72445,643d7562357d8407ce78629b,0.41968936,0.15000000000000002
72448,643d7f151e37920b21a61494,0.23621061,0.1
72449,643d8030194a7203a8fc0224,0.2622751,0.1
72450,643d8122d80f7c0d3ec0e923,0.38980925,0.1
72451,643d814ae5ba0b03913e485b,0.44617435,0.15000000000000002
72452,643d84762e3c0605f2ae383c,0.5182074,0.5
72453,643d882d9050900abc9e1387,0.40203255,0.1
72457,643d9baad80f7c111cc0f465,0.098730445,0.1
72459,643d9fdc386a2411b1dca86a,0.37326187,0.1
72461,643da136d2db3613cd723f9b,0.49962336,0.2
72467,643dab4e5b2c5b0d69cfcb43,0.5730805,0.25
72468,643dac5f43821e17d41566b1,0.5399186,0.5
72469,643dafed6034600f4364a61a,0.19006948,0.1
72470,643db1442152f00edced8bcb,0.16140886,0.1
72471,643db29d349e140796052783,0.21309814,0.1
72474,643db4c578bd27176e52bfa0,0.1858467,0.1
72476,643db653e1eb8919caf722ec,0.41542298,0.15000000000000002
72478,643dc1d2b8f99519bcdd0cc6,0.057046577,0.1
72479,643dc846448a0d0a20fdbe81,0.16509075,0.1
72480,643dca53db85cd0035a08a26,0.5882943,0.30000000000000004
72481,643dcb62f555070d2f0b1dfa,0.123515084,0.1
72482,643dcd1d4146251f659dad7d,0.4541727,0.15000000000000002
72483,643dcdb64e83bc1c8d958c14,0.40692565,0.5
72487,643dd566427da41fc2e5a654,0.42162845,0.15000000000000002
72488,643dde297074f71e218e039a,0.07697168,0.1
72491,643de15fcf04652163b87d60,0.14239395,0.1
72492,643de41a284ee11f7db7f52a,0.53327096,0.25
72494,643de80f9f4e8322e1bf3a91,0.59038323,0.5
72496,643df14fde315b2293e3441c,0.38191393,0.1
72497,643df203fa03ce26e74b22fe,0.089625195,0.1
72499,643dfdd361ae1f28dc425268,0.08024386,0.1
72501,643e0e2843160d05d7694039,0.0791988,0.1
72502,643e195cdbbb5d03cdd3df55,0.06482898,0.1
72506,643e33729eee04003035abdd,0.69946486,0.5
72508,643e711738e1b80030fd9d00,0.16285208,0.1
72509,643e88211ce3400030527e2c,0.28802142,0.1
72510,643e950fb113a50038a67a45,0.6443307,0.35000000000000003
72512,643e9829d656390038a9d251,0.060955796,0.1
72516,643ea0a068b3200030b13908,0.5901548,0.30000000000000004
72517,643ea0fa5fe5a500387eca29,0.2225069,0.1
72518,643ea1d90b6ad70030cf80b8,0.13240469,0.1
72519,643ea21dfb9d570038a5bc41,0.04394095,0.1
72521,643ea3e668b3200030b14cb2,0.7337219,0.45
72522,643ea73c21e79d0030e63238,0.1046369,0.1
72524,643eaa397c2cd100309758f3,0.7042311,0.5
72526,643ead24d9c0280039e7668e,0.45652193,0.15000000000000002
72527,643eb89a96296803abf683a8,0.14661615,0.1
72528,643ebb0c9ba7ef0030952cc5,0.58082795,0.30000000000000004
72529,643ebb389b6a61058666a2ac,0.23128086,0.1
72530,643ebe8a8a7a5c05ecd6657a,0.100634284,0.1
72531,643ebff415ff77070fd61bfa,0.11259934,0.1
72534,643ed4cedc61ae08bf1bc71b,0.19460131,0.1
72535,643eda32e9ec1f0d419afbbf,0.66080254,0.35000000000000003
72536,643edadad1fc28021af51f24,0.6127968,0.30000000000000004
72537,643ededbfa0dd30d426f6e39,0.25059962,0.1
72538,643ee18a21e79d101ee62e97,0.22785865,0.1
72540,643ee3e80303e5101943a4f5,0.110514134,0.1
72541,643ee613b80d2012044b05ca,0.33102936,0.1
72542,643ee6329579ee0f06bd8745,0.6801954,0.4
72543,643ee83b7161ea0ac93f854b,0.29264036,0.1
72545,643eea7f82546a0a84383b79,0.1261624,0.1
72549,643eeeffec7d91128243e7a9,0.80331653,0.5
72550,643eef0badbb6c00388d5550,0.5868271,0.30000000000000004
72551,643eefbd68b320114eb13b36,0.21245915,0.1
72552,643eefc6e3e9ed0ef2035ec4,0.19582914,0.1
72553,643ef0b419f98e061cd1953b,0.8687752,0.5
72554,643ef141c788b70f6aa28b87,0.065951206,0.1
72557,643efaf15fe5a514057ecc81,0.21686123,0.1
72559,643f01a280cc5217386c6b0f,0.54713804,0.25
72562,643f0b2af651ab151d0c94d7,0.4800527,0.2
72563,643f11959bec80003058c1f8,0.26326838,0.1
72565,643f143ecbd3a20030466950,0.32641745,0.1
72566,643f148d2ab7bc0f89ff8b80,0.21064252,0.1
72567,643f1a7f1a03f918b4f8b7e5,0.12149261,0.1
72568,643f21e40303e51e0c43abe7,0.0842939,0.1
72572,643f3a0660499106189bc304,0.97116494,0.5
72573,643f3ba18faff00035850fca,0.24900594,0.1
72574,643f3c8055e8ca0af4feb70d,0.5241683,0.2
72575,643f3db26f1c74215f72294a,0.28099173,0.1
72576,643f3e91cc7d970038e31433,0.41989464,0.15000000000000002
72577,643f416715ff772465d6285e,0.23146096,0.1
72578,643f446f5e19601a0b17a11b,0.05813184,0.1
72580,643f45efd7c0cc26ae195b6c,0.57670325,0.25
72581,643f4ec1eeb74b2980429460,0.8049736,0.5
72582,643f5cae30d3d6062581c349,0.21948223,0.1
72584,643f6c7315ff772e01d62a53,0.7801981,0.5
72585,643f736aa5b22830235ae9c5,0.23355973,0.1
72587,643f846f0724600038d774e5,0.3675001,0.1
72589,643fb566b97a0f0038fe2133,0.30464727,0.1
72590,643fdbcd52d94200393a847e,0.51909375,0.2
72592,643ff53b81adb900304600fb,0.17525196,0.1
72593,643ffe9b547e6a02c0de67c5,0.099690035,0.1
72595,644002bfbea49d002d867d66,0.23741694,0.1
72596,644004a6736cea01aa4985b3,0.22161427,0.1
